Model_nodos,NCBI_Product_accesion,Astyanax_ortologos,Symbol
ITM2A,NP_032435.2,XP_022539456.1,LOC103040018
ITPR1,XP_006505686.1,XP_022531484.2,ITPR1A
ITPR1,XP_006505686.1,XP_022531485.2,ITPR1A
ITPR1,XP_006505686.1,XP_022531486.2,ITPR1A
ITPR1,XP_006505686.1,XP_022531487.2,ITPR1A
ITPR1,XP_006505686.1,XP_049327884.1,ITPR1B
ITPR1,XP_006505686.1,XP_049327885.1,ITPR1B
ITPR1,XP_006505686.1,XP_049327886.1,ITPR1B
ITPR1,XP_006505686.1,XP_049327887.1,ITPR1B
ITPR1,XP_006505686.1,XP_049327888.1,ITPR1B
ITPR1,XP_006505686.1,XP_049327889.1,ITPR1B
ITPR1,XP_006505686.1,XP_049327890.1,ITPR1B
ITPR1,XP_006505686.1,XP_049327891.1,ITPR1B
ITPR1,XP_006505686.1,XP_049327892.1,ITPR1B
ITPR1,XP_006505686.1,XP_049327893.1,ITPR1B
ITPR1,XP_006505686.1,XP_049327894.1,ITPR1B
ITPR1,XP_006505686.1,XP_049327895.1,ITPR1B
ITPR1,XP_006505686.1,XP_049327896.1,ITPR1B
ITPR1,XP_006505686.1,XP_049327897.1,ITPR1B
ITPR1,XP_006505686.1,XP_049327898.1,ITPR1B
ITPR1,XP_006505686.1,XP_049327899.1,ITPR1B
ITPR1,XP_006505686.1,XP_049327900.1,ITPR1B
ITPR1,XP_006505686.1,XP_049327901.1,ITPR1B
ITPR1,XP_006505686.1,XP_049327902.1,ITPR1B
ITPR1,XP_006505686.1,XP_049327903.1,ITPR1B
ITPR1,XP_006505686.1,XP_049327904.1,ITPR1B
ITPR1,XP_006505686.1,XP_049327905.1,ITPR1B
ITPR1,XP_006505686.1,XP_049327906.1,ITPR1B
ITPR1,XP_006505686.1,XP_049327907.1,ITPR1B
JAG1,NP_038850.1,XP_022522949.2,JAG1B
JAK2,NP_001041642.1,XP_007252861.3,JAK2A
JAK2,NP_001041642.1,XP_049322277.1,JAK2A
JAK2,NP_001041642.1,XP_049322278.1,JAK2A
JAK2,NP_001041642.1,XP_049326582.1,JAK2B
JAZF1,NP_775582.2,XP_049336590.1,JAZF1B
JMJD1C,XP_006513098.1,XP_049320800.1,JMJD1CB
JMJD1C,XP_006513098.1,XP_049320801.1,JMJD1CB
JUN,NP_034721.1,XP_007259538.1,JUN
JUNB,NP_032442.1,XP_007229851.2,JUNBB
JUND,NP_034722.1,XP_007236017.1,JUND
KCNA5,NP_666095.1,XP_007237155.3,LOC103038615
KCNB1,XP_017171221.1,XP_007253348.3,LOC103041067
KCNB1,XP_017171221.1,XP_007253437.3,KCNB1
KCND2,NP_062671.1,XP_049329253.1,KCND2
KCNIP3,NP_001277934.1,XP_049341922.1,KCNIP3A
KCNN3,NP_536714.2,XP_022529946.1,KCNN3
KCNN4,NP_001399535.1,XP_022529976.2,KCNN4
KCNV2,NP_899002.1,XP_007255083.2,KCNV2A
KDM5A,NP_666109.2,XP_049329534.1,KDM5A
KDM5A,NP_666109.2,XP_049329535.1,KDM5A
KDM5A,NP_666109.2,XP_049329536.1,KDM5A
KDM5A,NP_666109.2,XP_049329537.1,KDM5A
KDM5A,NP_666109.2,XP_049329538.1,KDM5A
KDM5A,NP_666109.2,XP_049329539.1,KDM5A
KDM5A,NP_666109.2,XP_049329541.1,KDM5A
KDM5A,NP_666109.2,XP_049329545.1,KDM5A
KDM5C,NP_001390000.1,XP_007234688.2,KDM5C
KDM5C,NP_001390000.1,XP_007234689.2,KDM5C
KDM5C,NP_001390000.1,XP_049342233.1,KDM5C
KDR,NP_001390070.1,XP_022520175.2,KDR
KEAP1,NP_001103775.1,XP_007231370.1,KEAP1B
KEAP1,NP_001103775.1,XP_007231372.1,KEAP1B
KEAP1,NP_001103775.1,XP_007231373.1,KEAP1B
KEAP1,NP_001103775.1,XP_049335308.1,KEAP1B
KHDRBS1,NP_035447.3,XP_007249462.2,KHDRBS1B
KIF17,NP_034753.1,XP_022538041.2,KIF17
KIF17,NP_034753.1,XP_022538042.2,KIF17
KIF26B,NP_001155137.1,XP_049319430.1,KIF26BA
KIF26B,NP_001155137.1,XP_049319431.1,KIF26BA
KIF26B,NP_001155137.1,XP_049319432.1,KIF26BA
KIF26B,NP_001155137.1,XP_049319433.1,KIF26BA
KIF26B,NP_001155137.1,XP_049319434.1,KIF26BA
KIT,NP_001116205.1,XP_022520162.1,KITA
KIT,NP_001116205.1,XP_022520167.1,KITA
KIT,NP_001116205.1,XP_022520169.1,KITA
KIT,NP_001116205.1,XP_049337789.1,KITA
KLF13,NP_067341.2,XP_007246548.3,KLF13
KLF2,NP_032478.2,XP_007240178.3,KLF2A
KLF3,XP_006503814.1,XP_022537447.2,KLF3
KLF4,NP_034767.2,XP_007230681.2,KLF4
KLF7,XP_030099629.1,XP_007260495.1,KLF7B
KLF9,NP_034768.2,XP_049337828.1,ZGC:153115
L1CAM,NP_001361623.1,XP_022532652.2,L1CAMA
L1CAM,NP_001361623.1,XP_022532654.2,L1CAMA
L1CAM,NP_001361623.1,XP_022532655.2,L1CAMA
L1CAM,NP_001361623.1,XP_022532656.2,L1CAMA
L1CAM,NP_001361623.1,XP_049318827.1,L1CAMB
L1CAM,NP_001361623.1,XP_049318828.1,L1CAMB
LAMA4,NP_034811.2,XP_049333648.1,LAMA4
LAMA4,NP_034811.2,XP_049333657.1,LAMA4
LBX1,NP_034821.2,XP_007249511.2,LBX1A
LCT,NP_001074547.1,XP_022535908.2,LOC103029218
LDB1,XP_006526786.3,XP_007246171.1,LDB1B
LDB1,XP_006526786.3,XP_015460535.1,LDB1B
LDB1,XP_006526786.3,XP_049337145.1,LDB1A
LDB1,XP_006526786.3,XP_049337146.1,LDB1A
LDHA,NP_001129541.2,XP_007228114.1,LDHA
LDHB,NP_001303251.1,XP_007228239.1,LDHBB
LDHB,NP_001303251.1,XP_007228240.1,LDHBB
LDHB,NP_001303251.1,XP_007230736.1,LDHBA
LDHD,NP_081846.3,XP_022539602.2,LDHD
LEF1,NP_001365988.1,XP_007229532.2,LEF1
LEF1,NP_001365988.1,XP_022540228.1,LEF1
LEF1,NP_001365988.1,XP_022540229.1,LEF1
LEFTY1,NP_034224.1,XP_049336983.1,LFT1
LFNG,NP_032520.1,XP_049331473.1,LFNG
LFNG,NP_032520.1,XP_049331474.1,LFNG
LFNG,NP_032520.1,XP_049331475.1,LFNG
LFNG,NP_032520.1,XP_049331476.1,LFNG
LFNG,NP_032520.1,XP_049331477.1,LFNG
LFNG,NP_032520.1,XP_049331478.1,LFNG
LFNG,NP_032520.1,XP_049331479.1,LFNG
LFNG,NP_032520.1,XP_049331480.1,LFNG
LFNG,NP_032520.1,XP_049331481.1,LFNG
LFNG,NP_032520.1,XP_049331482.1,LFNG
LGALS4,NP_034836.1,XP_022542188.2,LOC103039168
LHB,NP_032523.2,XP_007243865.2,LHB
LHX2,NP_001407283.1,XP_007229184.1,LHX2B
LHX3,NP_034841.2,XP_022522124.1,LHX3
LHX3,NP_034841.2,XP_049321869.1,LHX3
LHX4,NP_034842.2,XP_007237040.3,LHX4
LHX4,NP_034842.2,XP_049341744.1,LHX4
LHX6,NP_001076594.1,XP_022536681.2,LHX6A
LHX6,NP_001076594.1,XP_022536682.2,LHX6A
LHX6,NP_001076594.1,XP_049324513.1,LHX6A
LHX9,XP_030107588.1,XP_007233288.2,LHX9
LIN28A,NP_665832.1,XP_007249667.3,LIN28AA
LIN28A,NP_665832.1,XP_015461378.2,LIN28AA
LIN9,NP_001096652.3,XP_007253976.1,LIN9
LIPC,NP_001311401.1,XP_049327112.1,LIPCA
LIPE,XP_006539633.2,XP_007232502.1,LIPEB
LIPE,XP_006539633.2,XP_007232503.1,LIPEB
LIPE,XP_006539633.2,XP_015456562.1,LIPEB
LIPE,XP_006539633.2,XP_022535490.1,LIPEB
LIPE,XP_006539633.2,XP_049320101.1,LIPEB
LMNA,NP_001002011.2,XP_007249792.3,LMNA
LMO2,NP_001135807.1,XP_022520084.1,LMO2
LMO3,XP_036021636.1,XP_007259815.1,LMO3
LMO3,XP_036021636.1,XP_007259816.1,LMO3
LMO3,XP_036021636.1,XP_007259817.1,LMO3
LMO3,XP_036021636.1,XP_049329278.1,LMO3
LMO4,NP_001155241.1,XP_007235925.1,LMO4B
LMO4,NP_001155241.1,XP_007235926.1,LMO4B
LMX1B,NP_034855.3,XP_007248041.2,LMX1BB
LMX1B,NP_034855.3,XP_015460996.1,LMX1BB
LMX1B,NP_034855.3,XP_015460997.1,LMX1BB
LPL,NP_032535.2,XP_007240188.3,LPL
LRP1,NP_032538.2,XP_049318847.1,LRP1AB
LRP1,NP_032538.2,XP_049318848.1,LRP1AB
LRP1,NP_032538.2,XP_049318849.1,LRP1AB
LRP1,NP_032538.2,XP_049318850.1,LRP1AB
LRP1,NP_032538.2,XP_049318851.1,LRP1AB
LRP1,NP_032538.2,XP_049327866.1,LRP1AA
LRP1,NP_032538.2,XP_049327867.1,LRP1AA
LRP1,NP_032538.2,XP_049327868.1,LRP1AA
LRP1,NP_032538.2,XP_049327869.1,LRP1AA
LRRC10,NP_666354.1,XP_007246648.3,LRRC10
LRRC10,NP_666354.1,XP_015460602.3,LRRC10
LSS,NP_666118.1,XP_007260031.3,LSS
LXN,NP_058033.2,XP_022534496.2,LXN
LXN,NP_058033.2,XP_049334624.1,LXN
LXN,NP_058033.2,XP_049334625.1,LXN
MAB21L1,NP_034880.1,XP_007258589.2,MAB21L1
MAB21L1,NP_034880.1,XP_015462159.2,MAB21L2
MAB21L2,NP_035969.2,XP_007258589.2,MAB21L1
MAB21L2,NP_035969.2,XP_015462159.2,MAB21L2
MAD2L1,NP_001342553.1,XP_049339018.1,MAD2L1
MAF,NP_001020748.2,XP_007244330.2,MAFB
MAF,NP_001020748.2,XP_007244331.2,MAFB
MAFB,NP_034788.1,XP_007239571.1,MAFBA
MAFK,XP_006504716.1,XP_022539093.2,MAFK
MAOA,NP_776101.3,XP_007227886.2,MAO
MAP1A,NP_115769.1,XP_022520892.2,MAP1AA
MAP3K5,NP_032606.4,XP_049335377.1,MAP3K5
MAP3K5,NP_032606.4,XP_049335378.1,MAP3K5
MAP3K7,NP_033342.1,XP_007254978.3,MAP3K7
MAP3K7,NP_033342.1,XP_049335299.1,MAP3K7
MAP3K7,NP_033342.1,XP_049335304.1,MAP3K7
MAPK3,NP_036082.1,XP_007234538.2,MAPK3
MAPK8IP1,NP_035292.2,XP_007236295.2,MAPK8IP1B
MAPK8IP1,NP_035292.2,XP_022525210.2,MAPK8IP1B
MAST1,XP_006531280.1,XP_022530284.2,MAST1A
MAST1,XP_006531280.1,XP_022530285.2,MAST1A
MAST1,XP_006531280.1,XP_022538616.1,MAST1B
MAST1,XP_006531280.1,XP_049332095.1,MAST1B
MAST1,XP_006531280.1,XP_049332096.1,MAST1B
MAST1,XP_006531280.1,XP_049332097.1,MAST1B
MAST1,XP_006531280.1,XP_049332098.1,MAST1B
MATN1,NP_034899.2,XP_022539009.1,MATN1
MBD3,NP_001293072.1,XP_049321648.1,MBD3B
MBD3,NP_001293072.1,XP_049321649.1,MBD3B
MBD3,NP_001293072.1,XP_049321650.1,MBD3B
MBD3,NP_001293072.1,XP_049321651.1,MBD3B
MBD3,NP_001293072.1,XP_049321652.1,MBD3B
MCM2,NP_032590.2,XP_007251563.2,MCM2
MCM2,NP_032590.2,XP_015461879.2,MCM2
MCM3,NP_032589.1,XP_007245410.3,MCM3
MCM5,NP_032592.2,XP_022529328.1,MCM5
MCM6,NP_032593.1,XP_007230927.3,MCM6
MCM7,NP_032594.1,XP_022532531.2,MCM7
MCM8,NP_001277983.1,XP_022528767.2,MCM8
MCM8,NP_001277983.1,XP_049319803.1,MCM8
MCM8,NP_001277983.1,XP_049319804.1,MCM8
MCM8,NP_001277983.1,XP_049319805.1,MCM8
MCTS1,XP_036017981.1,XP_015462617.1,MCTS1
MDM2,NP_034916.1,XP_007241080.2,MDM2
MDM2,NP_034916.1,XP_007241081.2,MDM2
MDM4,NP_032601.2,XP_007247834.1,MDM4
MDM4,NP_032601.2,XP_007247835.1,MDM4
MDM4,NP_032601.2,XP_022538414.1,MDM4
MDM4,NP_032601.2,XP_022538415.1,MDM4
MDM4,NP_032601.2,XP_049327549.1,MDM4
MDM4,NP_032601.2,XP_049327550.1,MDM4
MECOM,NP_001357698.1,XP_049323339.1,MECOM
MECOM,NP_001357698.1,XP_049323343.1,MECOM
MECOM,NP_001357698.1,XP_049323344.1,MECOM
MECOM,NP_001357698.1,XP_049323348.1,MECOM
MECOM,NP_001357698.1,XP_049323349.1,MECOM
MED23,XP_036011884.1,XP_049334942.1,MED23
MED23,XP_036011884.1,XP_049334948.1,MED23
MED8,XP_006503554.1,XP_007244222.2,MED8
MEF2A,NP_001278120.1,XP_049339618.1,MEF2AA
MEF2A,NP_001278120.1,XP_049339619.1,MEF2AA
MEF2A,NP_001278120.1,XP_049339620.1,MEF2AA
MEF2A,NP_001278120.1,XP_049339621.1,MEF2AA
MEF2A,NP_001278120.1,XP_049339623.1,MEF2AA
MEF2D,XP_017174961.1,XP_049336006.1,MEF2D
MEF2D,XP_017174961.1,XP_049336012.1,MEF2D
MEF2D,XP_017174961.1,XP_049336013.1,MEF2D
MEF2D,XP_017174961.1,XP_049336015.1,MEF2D
MEIS2,XP_030104081.1,XP_007257447.3,MEIS2A
MEIS2,XP_030104081.1,XP_007257448.3,MEIS2A
MEIS2,XP_030104081.1,XP_007257449.3,MEIS2A
MEIS2,XP_030104081.1,XP_015463373.3,MEIS2A
MEIS2,XP_030104081.1,XP_022528801.2,MEIS2A
MEIS2,XP_030104081.1,XP_022528802.2,MEIS2A
MEIS2,XP_030104081.1,XP_022528803.2,MEIS2A
MEIS2,XP_030104081.1,XP_049319856.1,MEIS2A
MERTK,NP_032613.1,XP_007228805.3,MERTKA
MET,NP_032617.2,XP_022539754.2,MET
MFN2,NP_573464.2,XP_007247976.3,MFN2
MFN2,NP_573464.2,XP_049341811.1,MFN2
MGA,XP_017174451.1,XP_007251955.3,MGAA
MGA,XP_017174451.1,XP_049319318.1,MGAA
MGA,XP_017174451.1,XP_049319319.1,MGAA
MGMT,NP_001399629.1,XP_007258977.1,MGMT
MGST1,NP_001334418.1,XP_007259814.1,MGST1.1
MIA,NP_062267.2,XP_015460286.1,MIA
MIF,NP_034928.1,XP_007235360.1,MIF
MIP,NP_032626.2,XP_007233064.4,MIPB
MIP,NP_032626.2,XP_007257935.1,MIPA
MITF,NP_001106669.1,XP_049318690.1,MITFB
MITF,NP_001106669.1,XP_049318691.1,MITFB
MLLT3,NP_081602.3,XP_007255125.3,MLLT3
MLXIPL,XP_006504540.1,XP_022521483.2,LOC103022906
MLXIPL,XP_006504540.1,XP_022521484.2,LOC103022906
MME,NP_001344264.1,XP_049339380.1,LOC103041883
MME,NP_001344264.1,XP_049339381.1,LOC103041883
MME,NP_001344264.1,XP_049339382.1,LOC103041883
MMP13,NP_032633.1,XP_007258583.3,MMP13B
MMP15,NP_032635.1,XP_049321440.1,MMP15B
MMP19,NP_067387.1,XP_007229705.1,MMP19
MMP19,NP_067387.1,XP_022526666.2,LOC103027674
MMP2,XP_006530814.1,XP_049326974.1,MMP2
MMP9,NP_038627.1,XP_007231993.3,MMP9
MORF4L1,NP_077751.1,XP_007249206.1,MORF4L1
MPL,NP_001272425.1,XP_022531564.2,MPL
MRC1,NP_032651.2,XP_022533357.2,MRC1A
MRC1,NP_032651.2,XP_022533358.2,MRC1A
MRGBP,NP_082755.1,XP_007234720.1,LOC103045075
MRGBP,NP_082755.1,XP_007234721.1,LOC103045075
MRGBP,NP_082755.1,XP_049342303.1,LOC103045075
MSI1,NP_032655.1,XP_007247185.1,MSI1B
MSTN,NP_034964.1,XP_007253308.2,MSTNB
MSX1,NP_034965.2,XP_007240755.4,MSX1A
MTF1,NP_032662.3,XP_007249672.2,MTF1
MTF1,NP_032662.3,XP_022529461.1,MTF1
MTF2,NP_038855.2,XP_022534312.2,MTF2
MTOR,NP_064393.2,XP_007248019.2,MTOR
MTTP,NP_001156929.1,XP_022537424.2,LOC103028418
MTTP,NP_001156929.1,XP_049328415.1,LOC103028418
MUC5AC,XP_006508562.1,XP_049321920.1,LOC103035069
MVK,XP_006530246.1,XP_049326221.1,MVK
MXD1,NP_001397005.1,XP_022520400.2,MXD1
MXD1,NP_001397005.1,XP_022520401.2,MXD1
MXI1,NP_001008542.2,XP_022521171.1,MXI1
MYB,NP_034978.3,XP_007257902.3,MYB
MYBL1,XP_006495524.1,XP_022537868.2,MYBL1
MYBL2,XP_006498936.1,XP_022538053.2,MYBL2B
MYD88,NP_034981.1,XP_007253619.2,MYD88
MYEF2,XP_030104088.1,XP_022542714.2,MYEF2
MYF5,XP_006513382.1,XP_007232869.2,MYF5
MYF6,NP_032683.1,XP_007232868.2,MYF6
MYH7B,NP_001078847.1,XP_007249994.3,MYH7BB
MYL1,XP_036018509.1,XP_007234897.1,MYL1
MYL2,NP_034991.3,XP_007247247.1,MYL2B
MYL2,NP_034991.3,XP_022521520.1,MYL2A
MYL6,NP_034990.1,XP_007246827.1,ZGC:153867
MYL6,NP_034990.1,XP_007254312.1,MYL6
MYL6,NP_034990.1,XP_007254313.1,MYL6
MYL6,NP_034990.1,XP_022532635.1,ZGC:153867
MYL6,NP_034990.1,XP_022532636.1,ZGC:153867
MYL6,NP_034990.1,XP_049318720.1,ZGC:153867
MYL9,NP_742116.1,XP_007229373.1,LOC103037289
MYL9,NP_742116.1,XP_007229374.1,LOC103037289
MYL9,NP_742116.1,XP_007229375.1,LOC103037289
MYL9,NP_742116.1,XP_007233494.2,MYL9A
MYL9,NP_742116.1,XP_007240094.1,MYL12.1
MYL9,NP_742116.1,XP_007253363.1,MYL9B
MYO6,NP_001395181.1,XP_022520759.2,MYO6A
MYO6,NP_001395181.1,XP_022520765.2,MYO6A
MYO6,NP_001395181.1,XP_022520780.2,MYO6A
MYO6,NP_001395181.1,XP_022528602.2,MYO6B
MYO6,NP_001395181.1,XP_022528604.2,MYO6B
MYO6,NP_001395181.1,XP_049319712.1,MYO6B
MYO6,NP_001395181.1,XP_049335538.1,MYO6A
MYO6,NP_001395181.1,XP_049335539.1,MYO6A
MYO6,NP_001395181.1,XP_049335540.1,MYO6A
MYO6,NP_001395181.1,XP_049335548.1,MYO6A
MYO6,NP_001395181.1,XP_049335553.1,MYO6A
MYO6,NP_001395181.1,XP_049335555.1,MYO6A
MYOD1,NP_034996.2,XP_007228164.2,MYOD1
MYOD1,NP_034996.2,XP_007228165.2,MYOD1
MYOG,NP_112466.1,XP_007247821.2,MYOG
MYOG,NP_112466.1,XP_022538423.2,MYOG
MYOG,NP_112466.1,XP_049327918.1,MYOG
MYOM2,NP_001401117.1,XP_022540928.2,MYOM2B
MYOM2,NP_001401117.1,XP_049321844.1,MYOM2A
MYOM2,NP_001401117.1,XP_049321846.1,MYOM2A
MYOM2,NP_001401117.1,XP_049321847.1,MYOM2A
MYOM2,NP_001401117.1,XP_049321848.1,MYOM2A
MYOM2,NP_001401117.1,XP_049321849.1,MYOM2A
MYOM3,NP_001078978.1,XP_022522135.2,MYOM3
MYOZ2,NP_067478.1,XP_007232786.2,MYOZ2B
NAB1,NP_001407276.1,XP_007253296.3,NAB1B
NAB1,NP_001407276.1,XP_049340865.1,NAB1B
NAB1,NP_001407276.1,XP_049340866.1,NAB1B
NAB2,NP_001116367.1,XP_049327865.1,NAB2
NAPEPLD,NP_001346893.1,XP_049330940.1,NAPEPLD
NAPEPLD,NP_001346893.1,XP_049330941.1,NAPEPLD
NAPEPLD,NP_001346893.1,XP_049330942.1,NAPEPLD
NAT2,XP_006509655.1,XP_007244906.3,LOC103022041
NAT2,XP_006509655.1,XP_007245018.3,LOC103025468
NAT2,XP_006509655.1,XP_015460169.3,LOC103021503
NAT2,XP_006509655.1,XP_015460170.3,LOC103021503
NCAM1,NP_001074914.1,XP_022531747.2,NCAM1A
NCAM1,NP_001074914.1,XP_049322452.1,NCAM1A
NCAM1,NP_001074914.1,XP_049322453.1,NCAM1A
NCAM1,NP_001074914.1,XP_049322454.1,NCAM1A
NCAM1,NP_001074914.1,XP_049322455.1,NCAM1A
NCAM1,NP_001074914.1,XP_049322456.1,NCAM1A
NCAM1,NP_001074914.1,XP_049322457.1,NCAM1A
NCAM1,NP_001074914.1,XP_049322460.1,NCAM1A
NCAM1,NP_001074914.1,XP_049322461.1,NCAM1A
NCAM1,NP_001074914.1,XP_049322771.1,NCAM1B
NCAM1,NP_001074914.1,XP_049322772.1,NCAM1B
NCAM1,NP_001074914.1,XP_049322773.1,NCAM1B
NCAM1,NP_001074914.1,XP_049322774.1,NCAM1B
NCAM1,NP_001074914.1,XP_049322775.1,NCAM1B
NCF1,NP_035006.3,XP_007245354.3,NCF1
NCF1,NP_035006.3,XP_022536288.1,NCF1
NCK2,XP_030107914.1,XP_007238073.3,NCK2B
NCK2,XP_030107914.1,XP_049335376.1,NCK2B
NCK2,XP_030107914.1,XP_049340812.1,NCK2A
NCK2,XP_030107914.1,XP_049340813.1,NCK2A
NCK2,XP_030107914.1,XP_049340814.1,NCK2A
NCOA2,XP_030107955.1,XP_007260173.3,NCOA2
NCOA2,XP_030107955.1,XP_007260174.3,NCOA2
NCOA3,NP_032705.2,XP_022532498.2,LOC103026609
NCOA5,NP_659141.1,XP_022531322.2,NCOA5
NCOA5,NP_659141.1,XP_022531323.2,NCOA5
NCOA5,NP_659141.1,XP_022531324.2,NCOA5
NCOA5,NP_659141.1,XP_022531325.2,NCOA5
NCOA5,NP_659141.1,XP_022531326.2,NCOA5
NDP,NP_035013.1,XP_007227885.1,LOC103033400
NECTIN1,NP_067399.2,XP_049339615.1,NECTIN1B
NECTIN2,NP_033016.3,XP_007250916.2,SI:CH73-22O12.1
NECTIN2,NP_033016.3,XP_049332162.1,PVRL2L
NECTIN4,NP_082169.2,XP_022534610.2,NECTIN4B
NECTIN4,NP_082169.2,XP_022534612.2,NECTIN4B
NELFCD,NP_065605.3,XP_022519445.1,NELFCD
NEUROD1,NP_035024.1,XP_007244428.2,NEUROD1
NEUROD4,NP_001316419.1,XP_007246823.3,NEUROD4
NEUROD6,NP_033847.1,XP_022529338.2,NEUROD6A
NFAT5,NP_001273189.1,XP_049321558.1,NFAT5B
NFAT5,NP_001273189.1,XP_049321559.1,NFAT5B
NFAT5,NP_001273189.1,XP_049321560.1,NFAT5B
NFATC3,NP_001355726.1,XP_007246953.3,NFATC3A
NFATC3,NP_001355726.1,XP_022522825.2,NFATC3A
NFE2L2,NP_035032.1,XP_007258019.3,NFE2L2A
NFIC,XP_030100800.1,XP_022525939.2,NFIC
NFIC,XP_030100800.1,XP_022525940.2,NFIC
NFIX,XP_036009691.1,XP_049325420.1,NFIXA
NFIX,XP_036009691.1,XP_049325421.1,NFIXA
NFIX,XP_036009691.1,XP_049325422.1,NFIXA
NFIX,XP_036009691.1,XP_049325424.1,NFIXA
NFKB1,NP_032715.2,XP_049323949.1,NFKB1
NFKB2,NP_001170841.1,XP_022540294.2,NFKB2
NFKB2,NP_001170841.1,XP_022540295.2,NFKB2
NFYB,NP_035044.1,XP_007233654.2,NFYBA
NFYC,NP_001408222.1,XP_015460388.3,NFYC
NFYC,NP_001408222.1,XP_015460390.3,NFYC
NFYC,NP_001408222.1,XP_022538966.2,NFYC
NGF,XP_006501171.1,XP_007253404.1,NGFB
NHLH1,NP_035046.1,XP_007227806.1,NHLH2
NHLH1,NP_035046.1,XP_007259110.1,LOC103035065
NHLH2,NP_848892.1,XP_007227806.1,NHLH2
NHLH2,NP_848892.1,XP_007259110.1,LOC103035065
NKX2-3,NP_032725.1,XP_007240437.1,NKX2.3
NKX6-1,NP_659204.1,XP_007237510.2,NKX6.1
NLRP12,XP_006540194.1,XP_049318887.1,LOC103042819
NLRP12,XP_006540194.1,XP_049324253.1,LOC125780488
NLRP12,XP_006540194.1,XP_049324269.1,LOC125780488
NLRP12,XP_006540194.1,XP_049332900.1,LOC111188496
NLRP12,XP_006540194.1,XP_049332901.1,LOC111188496
NLRP12,XP_006540194.1,XP_049332902.1,LOC111188496
NLRP12,XP_006540194.1,XP_049332930.1,LOC111197417
NLRP12,XP_006540194.1,XP_049332931.1,LOC111197417
NLRP12,XP_006540194.1,XP_049332932.1,LOC111197417
NLRP12,XP_006540194.1,XP_049332933.1,LOC111197417
NLRP12,XP_006540194.1,XP_049332934.1,LOC111197417
NLRP12,XP_006540194.1,XP_049332968.1,LOC125801100
NLRP12,XP_006540194.1,XP_049332969.1,LOC125801100
NMNAT2,NP_780669.1,XP_022533636.1,NMNAT2
NOCT,NP_033964.1,XP_015461159.1,NOCTA
NOCT,NP_033964.1,XP_022540111.1,NOCTA
NOCT,NP_033964.1,XP_022540112.1,NOCTA
NODAL,NP_038639.2,XP_007242989.3,NDR2
NONO,NP_001413149.1,XP_007257544.1,NONO
NONO,NP_001413149.1,XP_007257545.1,NONO
NOP56,NP_077155.2,XP_007246079.3,NOP56
NOS1,NP_032738.1,XP_022523017.2,NOS1
NOSTRIN,NP_853525.3,XP_022535740.2,NOSTRIN
NOTCH1,NP_032740.3,XP_049326243.1,NOTCH1B
NOTCH2,NP_035058.2,XP_022525914.2,NOTCH2
NOX4,XP_006508075.1,XP_049323051.1,LOC103041142
NPAS2,NP_032745.2,XP_022536456.2,NPAS2
NPAS2,NP_032745.2,XP_022536463.2,NPAS2
NPAS2,NP_032745.2,XP_022536470.2,NPAS2
NPAS2,NP_032745.2,XP_022536475.2,NPAS2
NPAS2,NP_032745.2,XP_022536480.2,NPAS2
NPAS2,NP_032745.2,XP_022536486.2,NPAS2
NPAT,NP_001074621.1,XP_007245965.3,NPAT
NPAT,NP_001074621.1,XP_007245966.3,NPAT
NPHS1,XP_036009153.1,XP_049323029.1,NPHS1
NPHS2,NP_569723.1,XP_007240131.2,NPHS2
NPR1,NP_032753.5,XP_007228583.2,NPR1A
NPR1,NP_032753.5,XP_007249743.2,NPR1B
NPR1,NP_032753.5,XP_007249744.2,NPR1B
NPR1,NP_032753.5,XP_007249745.2,NPR1B
NPR1,NP_032753.5,XP_007249747.2,NPR1B
NQO1,XP_036009703.1,XP_022517970.1,LOC103047199
NQO1,XP_036009703.1,XP_022517973.1,LOC103047199
NQO1,XP_036009703.1,XP_022517974.2,LOC111188484
NQO1,XP_036009703.1,XP_049321681.1,LOC103047199
NQO1,XP_036009703.1,XP_049321682.1,LOC103047199
NQO1,XP_036009703.1,XP_049321683.1,LOC103047199
NR0B2,NP_035980.1,XP_007241050.3,NR0B2A
NR1H3,NP_038867.2,XP_022520970.2,NR1H3
NR1H3,NP_038867.2,XP_049326943.1,NR1H3
NR1H4,NP_001372640.1,XP_007250611.2,NR1H4
NR1H4,NP_001372640.1,XP_007250612.2,NR1H4
NR1H4,NP_001372640.1,XP_015461624.2,NR1H4
NR1H4,NP_001372640.1,XP_049339561.1,NR1H4
NR2C1,NP_035759.3,XP_022527092.2,NR2C1
NR2C1,NP_035759.3,XP_022527093.2,NR2C1
NR2C1,NP_035759.3,XP_022527094.2,NR2C1
NR2C2,NP_001334271.1,XP_049341627.1,NR2C2
NR2C2,NP_001334271.1,XP_049341628.1,NR2C2
NR2E1,NP_689415.1,XP_022521095.1,NR2E1
NR2F2,NP_899084.2,XP_007254525.1,NR2F2
NR2F6,NP_034280.2,XP_007240291.1,NR2F6B
NR2F6,NP_034280.2,XP_007240292.1,NR2F6B
NR3C2,NP_001077375.1,XP_049337335.1,NR3C2
NR4A2,XP_036015279.1,XP_015462489.3,NR4A2A
NR4A3,XP_030109168.1,XP_007229518.2,NR4A3
NR4A3,XP_030109168.1,XP_022535285.2,NR4A3
NR4A3,XP_030109168.1,XP_022535292.2,NR4A3
