,Model_nodos,NCBI_Product_accesion,Astyanax_ortologos,ID
643,GRIN2B,NP_000825.2,"[('KAG9262497.1', 'GRIN2B'), ('KAG9279098.1', 'GRIN2B')]",644
644,GRM2,XP_054202342.1,"[('KAG9260651.1', 'GRM2'), ('KAG9277106.1', 'GRM2')]",645
645,GRPR,NP_005305.1,"[('KAG9261021.1', 'GRPR')]",646
646,GSC,NP_776248.1,"[('KAG9268912.1', 'GSC')]",647
647,GSK3A,NP_063937.2,"[('KAG9275972.1', 'GSK3B'), ('KAG9279339.1', 'GSK3A')]",648
648,GSPT1,NP_001123478.2,"[('KAG9267648.1', 'GSPT1')]",649
649,GSS,NP_001309423.1,"[('KAG9269310.1', 'GSS')]",650
650,GSTA1,NP_665683.1,"[('KAG9274839.1', 'GSTA4')]",651
651,GSTP1,NP_000843.1,"[('KAG9281262.1', 'GSTP1')]",652
652,GTF2B,NP_001505.1,"[('KAG9264743.1', 'GTF2B')]",653
653,GTF2F1,NP_002087.2,"[('KAG9263905.1', 'GTF2F1')]",654
654,GTF3A,NP_002088.2,"[('KAG9281578.1', 'GTF3A')]",655
655,GTF3C1,XP_054236158.1,"[('KAG9262891.1', 'GTF3C1')]",656
656,GTF3C2,XP_054197511.1,"[('KAG9282561.1', 'GTF3C2')]",657
657,GUCY1B1,NP_001278880.1,"[('KAG9259988.1', 'GUCY1B1')]",658
658,GUCY2C,NP_004954.2,"[('KAG9279281.1', 'GUCY2C')]",659
659,GZF1,NP_071927.1,"[('KAG9282869.1', 'GZF1')]",660
660,GZMB,NP_004122.2,"[('KAG9266879.1', 'MCPT4'), ('KAG9266883.1', 'GZMB')]",661
661,HAND2,NP_068808.1,"[('KAG9275714.1', 'HAND2')]",662
662,HAS2,NP_005319.1,"[('KAG9276069.1', 'HAS2')]",663
663,HAX1,NP_006109.2,"[('KAG9279366.1', 'HAX1')]",664
664,HBA1,NP_000549.1,"[('KAG9280087.1', 'KAG9280087.1'), ('KAG9280093.1', 'HBA'), ('KAG9280095.1', 'HBA'), ('KAG9280099.1', 'KAG9280099.1')]",665
665,HBA2,NP_000508.1,"[('KAG9280087.1', 'KAG9280087.1'), ('KAG9280093.1', 'HBA'), ('KAG9280095.1', 'HBA'), ('KAG9280099.1', 'KAG9280099.1')]",666
666,HBB,NP_000509.1,"[('KAG9280088.1', 'HBB2')]",667
667,HBD,NP_000510.1,"[('KAG9280088.1', 'HBB2')]",668
668,HBE1,NP_005321.1,"[('KAG9280088.1', 'HBB2'), ('KAG9280094.1', 'BA1L//BA1')]",669
669,HBEGF,NP_001936.1,"[('KAG9265727.1', 'HBEGF')]",670
670,HBG1,NP_000550.2,"[('KAG9280088.1', 'HBB2')]",671
671,HBP1,NP_001231191.1,"[('KAG9281060.1', 'HBP1')]",672
672,HBZ,NP_005323.1,"[('KAG9280087.1', 'KAG9280087.1'), ('KAG9280091.1', 'HBA'), ('KAG9280097.1', 'KAG9280097.1'), ('KAG9280099.1', 'KAG9280099.1')]",673
673,HCK,NP_002101.2,"[('KAG9269506.1', 'HCK')]",674
674,HCN2,NP_001185.3,"[('KAG9266659.1', 'HCN2'), ('KAG9278619.1', 'HCN2')]",675
675,HCN4,NP_005468.1,"[('KAG9273545.1', 'HCN4')]",676
676,HDAC1,NP_004955.2,"[('KAG9279654.1', 'HDAC1'), ('KAG9282264.1', 'HDAC2')]",677
677,HDAC11,NP_079103.2,"[('KAG9260775.1', 'HDAC11')]",678
678,HDAC2,NP_001518.3,"[('KAG9279654.1', 'HDAC1'), ('KAG9282264.1', 'HDAC2')]",679
679,HDAC3,NP_003874.2,"[('KAG9272780.1', 'HDAC3')]",680
680,HDAC5,XP_054170595.1,"[('KAG9279064.1', 'HDAC5')]",681
681,HECA,NP_057301.1,"[('KAG9282591.1', 'KAG9282591.1')]",682
682,HEPH,XP_054184197.1,"[('KAG9263574.1', 'HEPHL1'), ('KAG9278253.1', 'HEPHL1')]",683
683,HERC2,XP_054235025.1,"[('KAG9277231.1', 'HERC2')]",684
684,HES1,NP_005515.1,"[('KAG9277258.1', 'HES1-A')]",685
685,HES6,NP_001136325.1,"[('KAG9278599.1', 'HES6')]",686
686,HESX1,NP_001362988.1,"[('KAG9260197.1', 'HESX1')]",687
687,HEXIM1,NP_006451.1,"[('KAG9267730.1', 'HEXIM')]",688
688,HEY1,NP_036390.3,"[('KAG9279729.1', 'HEY1')]",689
689,HEY2,NP_036391.1,"[('KAG9283076.1', 'HEY2')]",690
690,HEYL,NP_055386.2,"[('KAG9279717.1', 'HEYL')]",691
691,HFE,NP_001371093.1,"[('KAG9281403.1', 'KAG9281403.1')]",692
692,HGF,NP_001010932.1,"[('KAG9273035.1', 'HGF'), ('KAG9280633.1', 'HGF')]",693
693,HHEX,NP_002720.1,"[('KAG9268098.1', 'HHEX')]",694
694,HIC1,NP_001091672.1,"[('KAG9265208.1', 'HIC1')]",695
695,HIF1A,NP_001521.1,"[('KAG9282821.1', 'HIF1A')]",696
696,HINFP,XP_054224331.1,"[('KAG9281754.1', 'HINFP')]",697
697,HIPK2,XP_054213971.1,"[('KAG9273058.1', 'HIPK2')]",698
698,HIRA,NP_003316.3,"[('KAG9262018.1', 'HIRA')]",699
699,HIVEP2,NP_006725.3,"[('KAG9282580.1', 'HIVEP2')]",700
700,HK2,XP_054197615.1,"[('KAG9262061.1', 'HK2')]",701
701,HLA-A,NP_002107.3,"[('KAG9261548.1', 'KAG9261548.1'), ('KAG9261550.1', 'PATR-A'), ('KAG9261552.1', 'KAG9261552.1')]",702
702,HLA-DPA1,NP_001391949.1,"[('KAG9274907.1', 'KAG9274907.1')]",703
703,HLA-DQA1,NP_002113.2,"[('KAG9274907.1', 'KAG9274907.1')]",704
704,HLA-DQA2,NP_064440.1,"[('KAG9274907.1', 'KAG9274907.1')]",705
705,HLA-DRA,NP_061984.2,"[('KAG9270535.1', 'H2-AA')]",706
706,HLA-DRB1,NP_002115.2,"[('KAG9270537.1', 'KAG9270537.1')]",707
707,HLA-DRB3,NP_072049.2,"[('KAG9270537.1', 'KAG9270537.1')]",708
708,HLA-E,NP_005507.3,"[('KAG9281405.1', 'H2-L')]",709
709,HLF,XP_054171888.1,"[('KAG9267950.1', 'HLF'), ('KAG9279231.1', 'HLF')]",710
710,HLTF,XP_054203604.1,"[('KAG9264693.1', 'HLTF')]",711
711,HLX,NP_068777.1,"[('KAG9282520.1', 'HLX')]",712
712,HMG20B,NP_006330.2,"[('KAG9266871.1', 'HMG20B')]",713
713,HMGA1,NP_665906.1,"[('KAG9269898.1', 'HMGA1'), ('KAG9276909.1', 'KAG9276909.1')]",714
714,HMGB1,NP_001357269.1,"[('KAG9263244.1', 'HMGB1')]",715
715,HMGB2,NP_002120.1,"[('KAG9263244.1', 'HMGB1')]",716
716,HMGCR,XP_054208459.1,"[('KAG9266342.1', 'HMGCR')]",717
717,HMGXB4,XP_054180949.1,"[('KAG9264336.1', 'HMGXB4')]",718
718,HNF1A,XP_054229081.1,"[('KAG9270574.1', 'HNF1A')]",719
719,HNRNPA1,NP_112420.1,"[('KAG9260409.1', 'HNRNPA1'), ('KAG9269038.1', 'HNRNPA1')]",720
720,HOXA1,NP_005513.2,"[('KAG9280053.1', 'HOXA1A')]",721
721,HOXA10,NP_061824.3,"[('KAG9276680.1', 'HOXA10B')]",722
722,HOXA11,NP_005514.1,"[('KAG9276681.1', 'HOXA11B')]",723
723,HOXA2,NP_006726.1,"[('KAG9276678.1', 'HOXA2B')]",724
724,HOXB1,NP_002135.2,"[('KAG9264414.1', 'HOXB1')]",725
725,HOXB13,NP_006352.2,"[('KAG9264406.1', 'HOXB13A')]",726
726,HOXB4,NP_076920.1,"[('KAG9264411.1', 'HOXB4A')]",727
727,HOXB8,NP_076921.1,"[('KAG9264408.1', 'HOXB8A')]",728
728,HOXC11,NP_055027.1,"[('KAG9269047.1', 'HOXC11A')]",729
729,HOXC13,NP_059106.2,"[('KAG9260417.1', 'HOXC13A'), ('KAG9269049.1', 'HOXC13A')]",730
730,HOXC6,NP_004494.1,"[('KAG9260413.1', 'HOXC6A'), ('KAG9269044.1', 'HOXC6A')]",731
731,HOXC9,NP_008828.1,"[('KAG9269045.1', 'HOXC9A')]",732
732,HOXD3,NP_008829.3,"[('KAG9271480.1', 'HOXD3A')]",733
733,HRAS,NP_001123914.1,"[('KAG9260819.1', 'HRAS'), ('KAG9281141.1', 'HRAS')]",734
734,HRH1,NP_001091681.1,"[('KAG9260375.1', 'HRH1')]",735
735,HSD11B2,NP_000187.3,"[('KAG9260904.1', 'HSD11B2')]",736
736,HSD17B1,NP_001317148.1,"[('KAG9264237.1', 'HSD17B1')]",737
737,HSD17B2,NP_002144.1,"[('KAG9281052.1', 'HSD17B2')]",738
738,HSD17B6,NP_003716.2,"[('KAG9266694.1', 'RDH7'), ('KAG9271596.1', 'RDH7')]",739
739,HSD3B1,NP_001315544.1,"[('KAG9271359.1', 'HSD3B')]",740
740,HSD3B2,NP_001159592.1,"[('KAG9271359.1', 'HSD3B')]",741
741,HSF2,NP_004497.1,"[('KAG9283065.1', 'HSF2')]",742
742,HSP90AA1,XP_054231954.1,"[('KAG9282906.1', 'HSP90AA1')]",743
743,HSP90AB1,NP_001358167.1,"[('KAG9283136.1', 'HSP90AB1')]",744
744,HSPA4,XP_054208468.1,"[('KAG9281216.1', 'HSPA4')]",745
745,HSPA5,NP_005338.1,"[('KAG9281622.1', 'HSPA5')]",746
746,HSPB1,NP_001531.1,"[('KAG9265274.1', 'HSPB1')]",747
747,HSPD1,NP_002147.2,"[('KAG9271056.1', 'HSPD1')]",748
748,HTATIP2,NP_001091990.1,"[('KAG9266398.1', 'HTATIP2')]",749
749,HTR1A,NP_000515.2,"[('KAG9265546.1', 'HTR1A-B')]",750
750,HYOU1,NP_001124463.1,"[('KAG9263605.1', 'HYOU1')]",751
751,IAPP,NP_001316130.1,"[('KAG9280430.1', 'IAPP')]",752
752,ID1,NP_002156.2,"[('KAG9260570.1', 'ID1')]",753
753,ID2,NP_002157.2,"[('KAG9268478.1', 'ID2')]",754
754,ID3,NP_002158.3,"[('KAG9268365.1', 'ID3')]",755
755,ID4,NP_001537.1,"[('KAG9276545.1', 'ID4')]",756
756,IDE,NP_001309723.1,"[('KAG9275516.1', 'IDE')]",757
757,IDO2,NP_001382135.1,"[('KAG9270433.1', 'IDO2')]",758
758,IFITM5,NP_001020466.1,"[('KAG9280726.1', 'IFITM5')]",759
759,IGF1,XP_054227928.1,"[('KAG9280168.1', 'KAG9280168.1')]",760
760,IGF1R,XP_054233806.1,"[('KAG9266987.1', 'IGF1R'), ('KAG9273221.1', 'IGF1R')]",761
761,IGF2,NP_001121070.1,"[('KAG9260824.1', 'IGF2'), ('KAG9281129.1', 'IGF2')]",762
762,IGF2BP1,XP_054170702.1,"[('KAG9264402.1', 'IGF2BP1')]",763
763,IGF2R,NP_000867.3,"[('KAG9283047.1', 'IGF2R')]",764
764,IGFBP1,XP_054214093.1,"[('KAG9282676.1', 'IGFBP1')]",765
765,IGFBP3,XP_054214094.1,"[('KAG9282675.1', 'IGFBP3')]",766
766,IGFBP4,NP_001543.2,"[('KAG9282676.1', 'IGFBP1')]",767
767,IGFBP5,NP_000590.1,"[('KAG9271644.1', 'IGFBP5'), ('KAG9277900.1', 'IGFBP5')]",768
768,IHH,NP_002172.2,"[('KAG9271585.1', 'IHHB')]",769
769,IKBKE,XP_054195701.1,"[('KAG9260522.1', 'IKBKE')]",770
770,IL10,NP_000563.1,"[('KAG9260526.1', 'IL10')]",771
771,IL12B,NP_002178.2,"[('KAG9265921.1', 'IL12B'), ('KAG9272735.1', 'IL12B')]",772
772,IL12RB2,NP_001361188.1,"[('KAG9277274.1', 'IL12RB2')]",773
773,IL1B,NP_000567.1,"[('KAG9262952.1', 'IL1B'), ('KAG9262953.1', 'IL1B')]",774
774,IL1R1,NP_001307907.1,"[('KAG9271298.1', 'IL1RL1')]",775
775,IL1RL1,XP_054200481.1,"[('KAG9271298.1', 'IL1RL1')]",776
776,IL2RB,NP_001333151.1,"[('KAG9279201.1', 'IL2RB')]",777
777,IL2RG,NP_000197.1,"[('KAG9263211.1', 'IL2RG')]",778
778,IL5RA,NP_000555.2,"[('KAG9262364.1', 'IL5RA')]",779
779,ILF2,NP_004506.2,"[('KAG9279752.1', 'ILF2')]",780
780,ILF3,NP_001381738.1,"[('KAG9264506.1', 'ILF3')]",781
781,ILK,NP_004508.1,"[('KAG9263660.1', 'ILK')]",782
782,ING2,NP_001555.1,"[('KAG9275730.1', 'ING2')]",783
783,INO80,XP_054234202.1,"[('KAG9282991.1', 'INO80')]",784
784,INPP5J,XP_054181519.1,"[('KAG9261371.1', 'INPP5J'), ('KAG9263350.1', 'INPP5J')]",785
785,INS,NP_001172026.1,"[('KAG9282128.1', 'INS')]",786
786,INSM1,NP_002187.1,"[('KAG9283108.1', 'INSM1A')]",787
787,INSR,XP_054176874.1,"[('KAG9266932.1', 'INSR'), ('KAG9273912.1', 'INSR')]",788
788,IPO13,NP_055467.3,"[('KAG9282733.1', 'IPO13')]",789
789,IPO7,NP_006382.1,"[('KAG9267114.1', 'IPO7')]",790
790,IRF1,NP_001341853.1,"[('KAG9266208.1', 'IRF1')]",791
791,IRF2,NP_002190.2,"[('KAG9272586.1', 'IRF2')]",792
792,IRF2BP2,NP_001070865.1,"[('KAG9266998.1', 'IRF2BP2B')]",793
793,IRF4,NP_002451.2,"[('KAG9274640.1', 'IRF4')]",794
794,IRF5,NP_001334857.1,"[('KAG9280642.1', 'IRF5')]",795
795,IRF6,NP_006138.1,"[('KAG9260759.1', 'IRF6')]",796
796,IRF7,XP_054224665.1,"[('KAG9281146.1', 'IRF3')]",797
797,IRF8,NP_001350836.1,"[('KAG9272944.1', 'IRF8')]",798
798,IRS2,NP_003740.2,"[('KAG9262395.1', 'IRS2'), ('KAG9271154.1', 'IRS2')]",799
799,ISL1,NP_002193.2,"[('KAG9261690.1', 'ISL1')]",800
800,ITGA2,NP_002194.2,"[('KAG9263290.1', 'ITGA2')]",801
801,ITGA2B,XP_054171931.1,"[('KAG9264483.1', 'ITGA2B')]",802
802,ITGA5,NP_002196.4,"[('KAG9269138.1', 'ITGA5')]",803
803,ITGA6,XP_054197849.1,"[('KAG9271449.1', 'ITGA6')]",804
804,ITGA9,NP_002198.2,"[('KAG9275015.1', 'ITGA9')]",805
805,ITGAL,NP_002200.2,"[('KAG9262914.1', 'ITGAX')]",806
806,ITGAM,NP_001139280.1,"[('KAG9267405.1', 'ITGAX')]",807
807,ITGAV,NP_002201.2,"[('KAG9271797.1', 'ITGAV')]",808
808,ITGAX,NP_001273304.1,"[('KAG9267405.1', 'ITGAX')]",809
809,ITGB1,NP_002202.2,"[('KAG9278222.1', 'ITGB1')]",810
810,ITGB2,NP_000202.3,"[('KAG9271628.1', 'ITGB2')]",811
811,ITGB3,NP_000203.2,"[('KAG9268029.1', 'ITGB3')]",812
812,ITGB4,XP_054171941.1,"[('KAG9270157.1', 'ITGB4')]",813
813,ITGB8,XP_054214135.1,"[('KAG9278959.1', 'ITGB8')]",814
814,JAG1,NP_000205.1,"[('KAG9259854.1', 'JAG1B')]",815
815,JAK1,NP_001308786.1,"[('KAG9277322.1', 'JAK1')]",816
816,JAK2,NP_001309124.1,"[('KAG9261802.1', 'JAK2'), ('KAG9266318.1', 'JAK2')]",817
817,JARID2,XP_054211331.1,"[('KAG9279605.1', 'JARID2B')]",818
818,JDP2,NP_001128521.1,"[('KAG9268789.1', 'JDP2')]",819
819,JUN,NP_002219.1,"[('KAG9282715.1', 'JUN')]",820
820,JUNB,NP_002220.1,"[('KAG9279254.1', 'JUNB')]",821
821,JUND,NP_005345.3,"[('KAG9278669.1', 'JUND')]",822
822,JUP,XP_054171958.1,"[('KAG9279473.1', 'JUP')]",823
823,KAT2B,NP_003875.3,"[('KAG9280034.1', 'KAT2B')]",824
824,KAT5,NP_874369.1,"[('KAG9281911.1', 'KAT5')]",825
825,KAT6A,NP_006757.2,"[('KAG9262065.1', 'KAT6A')]",826
826,KCNH2,NP_000229.1,"[('KAG9265091.1', 'KCNH2')]",827
827,KCNIP3,NP_038462.1,"[('KAG9263394.1', 'KCNIP3')]",828
828,KCNJ11,NP_000516.3,"[('KAG9281119.1', 'KCNJ11')]",829
829,KCNN2,NP_001359162.1,"[('KAG9263333.1', 'KCNN2'), ('KAG9270160.1', 'KCNN3')]",830
830,KCNQ2,XP_054179406.1,"[('KAG9276966.1', 'KCNQ2')]",831
831,KCNQ3,XP_054216421.1,"[('KAG9278269.1', 'KCNQ3')]",832
832,KDM2A,NP_036440.1,"[('KAG9272204.1', 'KDM2A'), ('KAG9275610.1', 'KDM2A')]",833
833,KDM4B,NP_001398077.1,"[('KAG9266957.1', 'KDM4B')]",834
834,KDM5C,NP_001340911.1,"[('KAG9270354.1', 'KDM5C')]",835
835,KDR,NP_002244.1,"[('KAG9282762.1', 'KDR')]",836
836,KHDRBS1,NP_006550.1,"[('KAG9279660.1', 'KHDRBS1')]",837
837,KHSRP,NP_001353229.1,"[('KAG9262677.1', 'KHSRP')]",838
838,KIN,NP_036443.1,"[('KAG9280461.1', 'KIN')]",839
839,KIT,NP_001372213.1,"[('KAG9282763.1', 'KITA')]",840
840,KLF11,NP_003588.1,"[('KAG9268139.1', 'KLF11'), ('KAG9282941.1', 'KLF11')]",841
841,KLF15,XP_054202340.1,"[('KAG9277067.1', 'KLF15')]",842
842,KLF2,NP_057354.1,"[('KAG9278660.1', 'KLF2')]",843
843,KLF3,NP_057615.3,"[('KAG9259743.1', 'KLF3')]",844
844,KLF4,NP_004226.3,"[('KAG9266142.1', 'KLF4')]",845
845,KLF5,NP_001721.2,"[('KAG9262536.1', 'KLF5')]",846
846,KMT2A,XP_054224805.1,"[('KAG9265454.1', 'KMT2A')]",847
847,KMT5A,NP_065115.3,"[('KAG9262993.1', 'KMT5AA')]",848
848,KPNA1,NP_002255.3,"[('KAG9283319.1', 'KPNA1')]",849
849,KPNA2,NP_001307540.1,"[('KAG9264498.1', 'KPNA2'), ('KAG9277460.1', 'KPNA2')]",850
850,KPNB1,NP_002256.2,"[('KAG9279492.1', 'KPNB1')]",851
851,KRT13,NP_705694.3,"[('KAG9266663.1', 'KRT19'), ('KAG9279477.1', 'KAG9279477.1'), ('KAG9279478.1', 'KAG9279478.1'), ('KAG9279479.1', 'KAG9279479.1')]",852
852,KRT14,NP_000517.3,"[('KAG9279477.1', 'KAG9279477.1'), ('KAG9279478.1', 'KAG9279478.1'), ('KAG9279479.1', 'KAG9279479.1')]",853
853,KRT16,NP_005548.2,"[('KAG9279477.1', 'KAG9279477.1'), ('KAG9279478.1', 'KAG9279478.1'), ('KAG9279479.1', 'KAG9279479.1')]",854
854,KRT17,NP_000413.1,"[('KAG9279477.1', 'KAG9279477.1'), ('KAG9279478.1', 'KAG9279478.1'), ('KAG9279479.1', 'KAG9279479.1')]",855
855,KRT18,NP_954657.1,"[('KAG9269458.1', 'KRT18')]",856
856,KRT19,NP_002267.2,"[('KAG9266663.1', 'KRT19'), ('KAG9279477.1', 'KAG9279477.1')]",857
857,L1CAM,NP_001137435.1,"[('KAG9269737.1', 'L1CAM')]",858
858,LAMA1,NP_005550.2,"[('KAG9276257.1', 'LAMA1')]",859
859,LAMA3,XP_054174584.1,"[('KAG9274611.1', 'LAMA3')]",860
860,LAMB1,NP_002282.2,"[('KAG9280964.1', 'LAMB1')]",861
861,LAPTM4B,NP_060877.4,"[('KAG9279705.1', 'LAPTM4B')]",862
862,LATS2,NP_055387.2,"[('KAG9271350.1', 'LATS2')]",863
863,LCAT,NP_000220.1,"[('KAG9272009.1', 'LCAT')]",864
864,LCK,XP_054192536.1,"[('KAG9268294.1', 'LCK')]",865
865,LCT,NP_002290.2,"[('KAG9271639.1', 'LCT')]",866
866,LDHA,NP_001158886.1,"[('KAG9281138.1', 'LDHA')]",867
867,LDLR,NP_000518.1,"[('KAG9264331.1', 'LDLR')]",868
868,LEF1,NP_001124186.1,"[('KAG9275630.1', 'LEF1')]",869
869,LEFTY1,NP_066277.1,"[('KAG9268670.1', 'LEFTY2'), ('KAG9282642.1', 'LEFTY2')]",870
870,LGALS1,NP_002296.1,"[('KAG9263879.1', 'KAG9263879.1')]",871
871,LGALS3BP,XP_054172018.1,"[('KAG9264602.1', 'LGALS3BPB')]",872
872,LGALS4,XP_054176991.1,"[('KAG9273528.1', 'LGALS4')]",873
873,LGALS9,NP_033665.1,"[('KAG9263086.1', 'LGALS9')]",874
874,LHB,NP_000885.1,"[('KAG9275034.1', 'CGBB')]",875
875,LHX2,NP_004780.3,"[('KAG9269975.1', 'LHX2')]",876
876,LHX3,NP_835258.1,"[('KAG9281601.1', 'LHX3')]",877
877,LHX4,NP_203129.1,"[('KAG9270183.1', 'LHX4')]",878
878,LHX6,NP_954629.2,"[('KAG9263277.1', 'LHX6')]",879
879,LILRB2,NP_001074447.2,"[('KAG9274025.1', 'LILRB2')]",880
880,LIMD1,NP_055055.1,"[('KAG9276151.1', 'LIMD1')]",881
881,LIN28A,NP_078950.1,"[('KAG9276453.1', 'KAG9276453.1')]",882
882,LIN28B,XP_054211391.1,"[('KAG9276467.1', 'KAG9276467.1'), ('KAG9282340.1', 'KAG9282340.1')]",883
883,LIPC,NP_000227.2,"[('KAG9280856.1', 'LIPC')]",884
884,LMO1,NP_001257357.1,"[('KAG9267177.1', 'LMO1')]",885
885,LMO2,NP_005565.2,"[('KAG9273563.1', 'LMO2')]",886
886,LMO3,NP_001230541.1,"[('KAG9280300.1', 'LMO3')]",887
887,LMO4,NP_001356420.1,"[('KAG9277772.1', 'LMO4')]",888
888,LMO7,NP_005349.3,"[('KAG9262534.1', 'LMO7')]",889
889,LMTK2,NP_055731.2,"[('KAG9264375.1', 'LMTK2')]",890
890,LNPEP,XP_054208557.1,"[('KAG9261851.1', 'LNPEP')]",891
891,LOX,NP_002308.2,"[('KAG9263345.1', 'LOX')]",892
892,LOXL2,NP_002309.1,"[('KAG9261457.1', 'KAG9261457.1')]",893
893,LOXL4,XP_054222887.1,"[('KAG9275316.1', 'KAG9275316.1')]",894
894,LPIN1,NP_001248357.1,"[('KAG9282351.1', 'LPIN1')]",895
895,LPL,NP_000228.1,"[('KAG9266657.1', 'LPL')]",896
896,LRBA,NP_001186211.2,"[('KAG9259944.1', 'LRBA')]",897
897,LRIG2,NP_055628.1,"[('KAG9277023.1', 'LRIG2')]",898
898,LRP1,NP_002323.2,"[('KAG9260454.1', 'LRP1')]",899
899,LRP5,XP_054224760.1,"[('KAG9272066.1', 'LRP5')]",900
900,LRRN3,NP_001093130.1,"[('KAG9280349.1', 'LRRN3')]",901
901,LSS,NP_001138908.1,"[('KAG9271616.1', 'KAG9271616.1')]",902
902,LTA,NP_001153212.1,"[('KAG9279623.1', 'TNF')]",903
903,LTBP1,XP_054198020.1,"[('KAG9268384.1', 'LTBP1')]",904
904,LTC4S,NP_665874.1,"[('KAG9272150.1', 'LTC4S')]",905
905,LTF,NP_001308051.1,"[('KAG9278863.1', 'TF2')]",906
906,LXN,NP_064554.3,"[('KAG9278531.1', 'LXN')]",907
907,LYZ,NP_000230.1,"[('KAG9263502.1', 'KAG9263502.1')]",908
908,MACC1,NP_877439.3,"[('KAG9276076.1', 'MACC1')]",909
909,MACROD1,XP_054224541.1,"[('KAG9272473.1', 'MACROD2')]",910
910,MAD1L1,NP_003541.2,"[('KAG9262133.1', 'MAD1L1')]",911
911,MAD2L1,NP_002349.1,"[('KAG9274093.1', 'MAD2L1')]",912
912,MAF,XP_054236297.1,"[('KAG9280904.1', 'MAF')]",913
913,MAFA,NP_963883.2,"[('KAG9277308.1', 'MAFAA')]",914
914,MAFB,NP_005452.2,"[('KAG9269882.1', 'MAFB')]",915
915,MAFK,XP_054214977.1,"[('KAG9279970.1', 'MAFK')]",916
916,MAL,NP_002362.1,"[('KAG9268268.1', 'MAL')]",917
917,MAML1,NP_055572.1,"[('KAG9272149.1', 'MAML1')]",918
918,MAOA,NP_000231.1,"[('KAG9271095.1', 'MAO')]",919
919,MAOB,NP_000889.3,"[('KAG9271095.1', 'MAO')]",920
920,MAP1A,NP_001398018.1,"[('KAG9261301.1', 'MAP1A')]",921
921,MAP1LC3A,XP_054180119.1,"[('KAG9260787.1', 'MAP1LC3A')]",922
922,MAP1LC3B,NP_073729.1,"[('KAG9272047.1', 'MAP1LC3B')]",923
923,MAP2K4,NP_001268364.1,"[('KAG9267752.1', 'MAP2K4'), ('KAG9279213.1', 'MAP2K4')]",924
924,MAP3K1,NP_005912.1,"[('KAG9263516.1', 'MAP3K1')]",925
925,MAP3K14,NP_003945.2,"[('KAG9264202.1', 'MAP3K14')]",926
926,MAP3K5,XP_054211431.1,"[('KAG9282429.1', 'MAP3K5')]",927
927,MAPK1,NP_620407.1,"[('KAG9261984.1', 'MAPK1')]",928
928,MAPK7,XP_054172645.1,"[('KAG9267408.1', 'MAPK7')]",929
929,MAPK8,NP_001310258.1,"[('KAG9267362.1', 'MAPK8'), ('KAG9275335.1', 'MAPK8A')]",930
930,MAPKAPK3,XP_054203772.1,"[('KAG9260636.1', 'MAPKAPK3')]",931
931,MAT2A,NP_005902.1,"[('KAG9261372.1', 'MAT2A'), ('KAG9263349.1', 'MAT2A')]",932
932,MAT2B,NP_877725.1,"[('KAG9265831.1', 'MAT2B')]",933
933,MATN1,NP_002370.1,"[('KAG9279847.1', 'MATN1')]",934
934,MBD2,NP_003918.1,"[('KAG9281644.1', 'MBD2')]",935
935,MC1R,NP_002377.4,"[('KAG9272951.1', 'MC1R')]",936
936,MC2R,XP_054174631.1,"[('KAG9276614.1', 'MC2R')]",937
937,MCAM,XP_054224795.1,"[('KAG9265451.1', 'MCAM')]",938
938,MCAT,NP_775738.3,"[('KAG9280325.1', 'MCAT')]",939
939,MCM10,XP_054222209.1,"[('KAG9280340.1', 'KAG9280340.1')]",940
940,MCM2,NP_004517.2,"[('KAG9260168.1', 'MCM2')]",941
941,MCM4,NP_877423.1,"[('KAG9275791.1', 'MCM4-B')]",942
942,MCM5,XP_054181595.1,"[('KAG9264340.1', 'MCM5')]",943
943,MCM6,NP_005906.2,"[('KAG9277628.1', 'MCM6')]",944
944,MCM7,NP_005907.3,"[('KAG9263738.1', 'MCM7-B')]",945
945,MCM8,NP_115874.3,"[('KAG9268735.1', 'MCM8')]",946
946,MCTS1,NP_054779.1,"[('KAG9272703.1', 'MCTS1')]",947
947,ME1,NP_002386.1,"[('KAG9278370.1', 'ME3')]",948
948,MED1,XP_054172515.1,"[('KAG9276711.1', 'MED1')]",949
949,MED15,NP_001003891.1,"[('KAG9265499.1', 'MED15')]",950
950,MED23,NP_001257450.1,"[('KAG9282327.1', 'MED23')]",951
951,MEF2A,NP_001386957.1,"[('KAG9273261.1', 'MEF2A')]",952
952,MEF2B,NP_001354211.1,"[('KAG9266593.1', 'MEF2B')]",953
953,MEF2D,XP_054192638.1,"[('KAG9276608.1', 'MEF2D')]",954
954,MEFV,NP_000234.1,"[('KAG9274337.1', 'KAG9274337.1')]",955
955,MEIS1,NP_002389.1,"[('KAG9275076.1', 'MEIS1')]",956
956,MEIS2,NP_733776.1,"[('KAG9268767.1', 'MEIS2')]",957
957,MELTF,XP_054202538.1,"[('KAG9277336.1', 'MELTF')]",958
958,MEOX2,NP_005915.2,"[('KAG9264963.1', 'MEOX2'), ('KAG9279739.1', 'MEOX2')]",959
959,MEP1A,XP_054211438.1,"[('KAG9282633.1', 'MEP1A')]",960
960,MET,XP_054214230.1,"[('KAG9272360.1', 'MET')]",961
961,METAP2,NP_006829.1,"[('KAG9280446.1', 'METAP2'), ('KAG9281068.1', 'METAP2')]",962
962,MFN2,NP_001121132.1,"[('KAG9267029.1', 'MFN1')]",963
