,Ast,a,a2,Mus,b,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
131879,Astyanax_mexicanus,XP_049340606.1,LRP2A,Mus_musculus,NP_001074557.1,LRP2,0.0,4226.0,0.0,4226.0
14110,Astyanax_mexicanus,XP_007244937.3,LRP3,Mus_musculus,NP_001408463.1,LRP3,6.74e-202,704.0,3.77e-202,704.0
85538,Astyanax_mexicanus,XP_049321598.1,LRP4,Mus_musculus,NP_766256.3,LRP4,0.0,1755.0,0.0,1755.0
130029,Astyanax_mexicanus,XP_049339875.1,LRP5,Mus_musculus,NP_032539.2,LRP5,0.0,1978.0,0.0,1978.0
28450,Astyanax_mexicanus,XP_007256094.2,LRP6,Mus_musculus,NP_032540.2,LRP6,0.0,2175.0,0.0,2175.0
118310,Astyanax_mexicanus,XP_049335313.1,LRP8,Mus_musculus,XP_011238763.1,LRP8,3.13e-145,516.0,1.83e-145,516.0
11857,Astyanax_mexicanus,XP_007241267.2,LRPAP1,Mus_musculus,NP_038615.2,LRPAP1,5.1499999999999995e-93,341.0,3.32e-93,341.0
28182,Astyanax_mexicanus,XP_007255829.3,LRPPRC,Mus_musculus,NP_082509.2,LRPPRC,0.0,1033.0,0.0,1033.0
31599,Astyanax_mexicanus,XP_007258954.2,LRR1,Mus_musculus,NP_001074875.1,LRR1,1.16e-101,370.0,7.24e-102,370.0
75182,Astyanax_mexicanus,XP_022540755.1,LRRC1,Mus_musculus,NP_001139520.1,LRRC1,1.32e-54,214.0,8.21e-55,214.0
16559,Astyanax_mexicanus,XP_007246648.3,LRRC10,Mus_musculus,NP_666354.1,LRRC10,4.02e-34,145.0,2.54e-34,145.0
15485,Astyanax_mexicanus,XP_007245787.1,LRRC14B,Mus_musculus,NP_001028214.1,LRRC14B,8.26e-115,414.0,4.98e-115,414.0
14508,Astyanax_mexicanus,XP_007245063.3,LRRC17,Mus_musculus,NP_083253.1,LRRC17,8.2e-63,241.0,5.17e-63,241.0
20824,Astyanax_mexicanus,XP_007249597.2,LRRC18A,Mus_musculus,NP_001139493.1,LRRC18,1.01e-25,117.0,6.33e-26,117.0
37639,Astyanax_mexicanus,XP_015462560.3,LRRC2,Mus_musculus,NP_083114.2,LRRC2,2.2599999999999998e-30,133.0,1.4099999999999999e-30,133.0
47757,Astyanax_mexicanus,XP_022524775.2,LRRC20,Mus_musculus,NP_705770.1,LRRC20,5.100000000000001e-31,134.0,3.49e-31,134.0
21179,Astyanax_mexicanus,XP_007249926.1,LRRC23,Mus_musculus,NP_001289484.1,LRRC23,9.070000000000001e-43,174.0,5.86e-43,174.0
64277,Astyanax_mexicanus,XP_022534462.1,LRRC24,Mus_musculus,NP_932787.1,LRRC24,2.12e-71,270.0,1.13e-71,270.0
15914,Astyanax_mexicanus,XP_007246205.1,LRRC28,Mus_musculus,NP_780333.3,LRRC28,9.13e-86,317.0,5.67e-86,317.0
131058,Astyanax_mexicanus,XP_049340476.1,LRRC29,Mus_musculus,NP_001355337.1,FBXL9,1.45e-97,357.0,8.73e-98,357.0
37707,Astyanax_mexicanus,XP_015462619.2,LRRC3,Mus_musculus,NP_660134.1,LRRC3,7.57e-71,267.0,4.47e-71,267.0
4652,Astyanax_mexicanus,XP_007232741.3,LRRC31,Mus_musculus,XP_017175100.1,LRRC31,1.4000000000000002e-88,327.0,7.76e-89,327.0
68958,Astyanax_mexicanus,XP_022537143.2,LRRC32,Mus_musculus,NP_001106850.1,LRRC32,7.339999999999999e-42,172.0,4.5699999999999995e-42,172.0
24050,Astyanax_mexicanus,XP_007252411.4,LRRC34,Mus_musculus,NP_082217.1,LRRC34,1.6500000000000002e-31,137.0,9.83e-32,137.0
11507,Astyanax_mexicanus,XP_007240609.2,LRRC38B,Mus_musculus,NP_001156455.1,LRRC38,1.01e-43,177.0,6.420000000000001e-44,177.0
10887,Astyanax_mexicanus,XP_007240162.1,LRRC39,Mus_musculus,NP_780622.1,LRRC39,3.92e-39,162.0,2.38e-39,162.0
33772,Astyanax_mexicanus,XP_007260733.2,LRRC3B,Mus_musculus,NP_001412670.1,LRRC3B,1.7899999999999998e-74,279.0,1.0999999999999999e-74,279.0
22347,Astyanax_mexicanus,XP_007251000.1,LRRC4.2,Mus_musculus,NP_619623.2,LRRC4,7.610000000000001e-210,730.0,4.7600000000000005e-210,730.0
58322,Astyanax_mexicanus,XP_022530889.2,LRRC40,Mus_musculus,NP_001413654.1,LRRC40,2.96e-110,399.0,1.71e-110,399.0
58607,Astyanax_mexicanus,XP_022531114.2,LRRC41,Mus_musculus,XP_030109302.1,LRRC41,1.8499999999999998e-30,134.0,1.32e-30,134.0
14652,Astyanax_mexicanus,XP_007245161.3,LRRC42,Mus_musculus,NP_084261.1,LRRC42,1.29e-86,320.0,8.13e-87,320.0
48252,Astyanax_mexicanus,XP_022525022.2,LRRC45,Mus_musculus,NP_705773.2,LRRC45,1.26e-180,633.0,7.76e-181,633.0
8282,Astyanax_mexicanus,XP_007236744.3,LRRC47,Mus_musculus,NP_957678.1,LRRC47,2.94e-107,389.0,1.9e-107,389.0
7228,Astyanax_mexicanus,XP_007235451.2,LRRC4BA,Mus_musculus,NP_937893.1,LRRC4B,7.87e-163,574.0,4.7300000000000005e-163,574.0
111460,Astyanax_mexicanus,XP_049331174.1,LRRC4CA,Mus_musculus,NP_001276671.1,LRRC4C,1.37e-193,676.0,8.42e-194,676.0
12522,Astyanax_mexicanus,XP_007243090.2,LRRC51,Mus_musculus,NP_001156445.1,LRRC51,5.23e-40,164.0,3.39e-40,164.0
404,Astyanax_mexicanus,XP_007228118.3,LRRC56,Mus_musculus,NP_001165535.1,LRRC56,8.72e-49,195.0,4.54e-49,195.0
40926,Astyanax_mexicanus,XP_022520468.1,LRRC57,Mus_musculus,NP_001153084.1,LRRC57,8.060000000000001e-47,187.0,5.0300000000000005e-47,187.0
5028,Astyanax_mexicanus,XP_007233131.3,LRRC58B,Mus_musculus,NP_796067.2,LRRC58,2.49e-40,166.0,1.61e-40,166.0
16323,Astyanax_mexicanus,XP_007246537.1,LRRC61,Mus_musculus,NP_001103630.1,LRRC61,2.36e-38,159.0,1.46e-38,159.0
19092,Astyanax_mexicanus,XP_007248318.3,LRRC7,Mus_musculus,XP_006501573.1,LRRC7,0.0,1184.0,0.0,1184.0
72113,Astyanax_mexicanus,XP_022538733.2,LRRC71,Mus_musculus,NP_083247.1,LRRC71,3.9700000000000003e-56,219.0,2.73e-56,219.0
17508,Astyanax_mexicanus,XP_007247444.2,LRRC73,Mus_musculus,NP_001104612.1,LRRC73,1.54e-113,409.0,9.86e-114,409.0
15679,Astyanax_mexicanus,XP_007245997.1,LRRC75A,Mus_musculus,NP_942561.1,LRRC75A,1.1199999999999999e-113,410.0,5.29e-114,410.0
17199,Astyanax_mexicanus,XP_007247206.3,LRRC75BA,Mus_musculus,NP_942560.1,LRRC75B,6e-81,301.0,3.1e-81,301.0
27265,Astyanax_mexicanus,XP_007255094.2,LRRC75BB,Mus_musculus,NP_942560.1,LRRC75B,7.43e-79,294.0,3.97e-79,294.0
28906,Astyanax_mexicanus,XP_007256625.1,LRRC8AA,Mus_musculus,NP_808393.1,LRRC8A,0.0,1176.0,0.0,1176.0
12758,Astyanax_mexicanus,XP_007243929.3,LRRC8AB,Mus_musculus,NP_808393.1,LRRC8A,0.0,1188.0,0.0,1188.0
10187,Astyanax_mexicanus,XP_007239012.2,LRRC8C,Mus_musculus,NP_598658.1,LRRC8C,1.2699999999999999e-288,992.0,7.92e-289,992.0
35294,Astyanax_mexicanus,XP_015458405.3,LRRC8DB,Mus_musculus,NP_001116240.1,LRRC8D,0.0,1107.0,0.0,1107.0
36490,Astyanax_mexicanus,XP_015460905.3,LRRC9,Mus_musculus,NP_001136200.1,LRRC9,6.200000000000001e-252,871.0,3.82e-252,871.0
63391,Astyanax_mexicanus,XP_022533742.2,LRRCC1,Mus_musculus,NP_001157051.1,LRRCC1,1.7300000000000001e-133,477.0,1.09e-133,477.0
58491,Astyanax_mexicanus,XP_022531051.1,LRRFIP1B,Mus_musculus,XP_036018300.1,LRRFIP1,1.33e-159,563.0,8.040000000000001e-160,563.0
125962,Astyanax_mexicanus,XP_049337746.1,LRRFIP2,Mus_musculus,XP_017169078.1,LRRFIP2,3.8299999999999994e-188,658.0,2.3599999999999997e-188,658.0
128899,Astyanax_mexicanus,XP_049339414.1,LRRIQ1,Mus_musculus,XP_036011956.1,LRRIQ1,7.68e-88,326.0,5.15e-88,326.0
84807,Astyanax_mexicanus,XP_049321415.1,LRRK1,Mus_musculus,NP_666303.3,LRRK1,0.0,2488.0,0.0,2488.0
589,Astyanax_mexicanus,XP_007228267.3,LRRK2,Mus_musculus,NP_080006.3,LRRK2,0.0,2168.0,0.0,2168.0
10345,Astyanax_mexicanus,XP_007239340.3,LRRN1,Mus_musculus,NP_032542.1,LRRN1,1.71e-237,822.0,1.0600000000000001e-237,822.0
18283,Astyanax_mexicanus,XP_007247828.3,LRRN2,Mus_musculus,NP_034862.1,LRRN2,6.28e-103,375.0,3.91e-103,375.0
6377,Astyanax_mexicanus,XP_007234639.1,LRRTM1,Mus_musculus,NP_001349038.1,LRRTM1,2.87e-73,276.0,1.77e-73,276.0
30333,Astyanax_mexicanus,XP_007257805.3,LRRTM2,Mus_musculus,NP_821072.1,LRRTM2,9.51e-72,271.0,5.600000000000001e-72,271.0
29332,Astyanax_mexicanus,XP_007257042.3,LRSAM1,Mus_musculus,NP_001366368.1,LRSAM1,2.8699999999999998e-180,632.0,1.6799999999999998e-180,632.0
3017,Astyanax_mexicanus,XP_007230753.3,LRTM2A,Mus_musculus,NP_001165678.1,LRTM2,1.74e-63,243.0,1.08e-63,243.0
14880,Astyanax_mexicanus,XP_007245356.3,LRWD1,Mus_musculus,NP_082167.2,LRWD1,4.41e-126,452.0,2.2999999999999998e-126,452.0
85727,Astyanax_mexicanus,XP_049321715.1,LSG1,Mus_musculus,NP_835170.1,LSG1,6.199999999999999e-234,810.0,3.89e-234,810.0
17165,Astyanax_mexicanus,XP_007247176.1,LSM1,Mus_musculus,NP_080308.1,LSM1,2.1e-56,218.0,1.3e-56,218.0
4823,Astyanax_mexicanus,XP_007232957.3,LSM11,Mus_musculus,NP_082461.1,LSM11,6.51e-57,221.0,4.42e-57,221.0
10624,Astyanax_mexicanus,XP_007239810.2,LSM12B,Mus_musculus,NP_766535.1,LSM12,1.1899999999999999e-89,329.0,7.36e-90,329.0
568,Astyanax_mexicanus,XP_007228252.3,LSM14AA,Mus_musculus,XP_030098778.1,LSM14A,1.14e-135,483.0,7.62e-136,483.0
7855,Astyanax_mexicanus,XP_007236143.2,LSM14B,Mus_musculus,NP_808395.2,LSM14B,3.2400000000000002e-109,395.0,1.9700000000000002e-109,395.0
22873,Astyanax_mexicanus,XP_007251558.1,LSM3,Mus_musculus,NP_080585.1,LSM3,2.7e-49,194.0,1.68e-49,194.0
5047,Astyanax_mexicanus,XP_007233203.1,LSM4,Mus_musculus,NP_056631.2,LSM4,4.93e-44,177.0,2.97e-44,177.0
48012,Astyanax_mexicanus,XP_022524854.1,LSM5,Mus_musculus,NP_079796.1,LSM5,1.2600000000000002e-43,175.0,7.84e-44,175.0
3765,Astyanax_mexicanus,XP_007231630.1,LSM6,Mus_musculus,NP_001177933.1,LSM6,1.46e-38,158.0,9.04e-39,158.0
35079,Astyanax_mexicanus,XP_015457735.1,LSM7,Mus_musculus,NP_079625.1,LSM7,8.52e-51,199.0,5.29e-51,199.0
24052,Astyanax_mexicanus,XP_007252424.1,LSM8,Mus_musculus,NP_598700.1,LSM8,2.0799999999999998e-45,181.0,1.2899999999999999e-45,181.0
46293,Astyanax_mexicanus,XP_022523911.1,LSP1B,Mus_musculus,NP_001258437.1,LSP1,2.54e-17,89.7,1.32e-17,89.7
4402,Astyanax_mexicanus,XP_007232404.3,LSR,Mus_musculus,NP_059101.1,LSR,1.5e-88,327.0,8.97e-89,327.0
33060,Astyanax_mexicanus,XP_007260031.3,LSS,Mus_musculus,NP_666118.1,LSS,0.0,1195.0,0.0,1195.0
106891,Astyanax_mexicanus,XP_049329313.1,LTA4H,Mus_musculus,NP_032543.2,LTA4H,4.25e-248,857.0,2.6200000000000002e-248,857.0
2434,Astyanax_mexicanus,XP_007230218.2,LTB4R,Mus_musculus,NP_001398886.1,LTB4R1,7.07e-63,241.0,4.1e-63,241.0
2436,Astyanax_mexicanus,XP_007230220.3,LTB4R2A,Mus_musculus,NP_065236.1,LTB4R2,3.37e-50,199.0,1.85e-50,199.0
80476,Astyanax_mexicanus,XP_049320143.1,LTBP1,Mus_musculus,XP_006524412.1,LTBP1,2.02e-290,999.0,1.29e-290,999.0
34064,Astyanax_mexicanus,XP_007261088.3,LTBP3,Mus_musculus,XP_006531731.1,LTBP3,3.1e-228,792.0,2.0599999999999997e-228,792.0
73060,Astyanax_mexicanus,XP_022539334.1,LTC4S,Mus_musculus,NP_032547.1,LTC4S,1.78e-36,152.0,1.08e-36,152.0
11958,Astyanax_mexicanus,XP_007241555.3,LTN1,Mus_musculus,NP_001074537.1,LTN1,0.0,1761.0,0.0,1761.0
26753,Astyanax_mexicanus,XP_007254685.1,LTO1,Mus_musculus,NP_082460.3,LTO1,1.38e-29,129.0,8.31e-30,129.0
57638,Astyanax_mexicanus,XP_022530280.2,LTV1,Mus_musculus,NP_852135.1,LTV1,7.11e-124,444.0,4.2700000000000005e-124,444.0
10469,Astyanax_mexicanus,XP_007239600.2,LUC7L,Mus_musculus,NP_080157.1,LUC7L,3.6e-122,438.0,1.89e-122,438.0
6663,Astyanax_mexicanus,XP_007234960.2,LUC7L3,Mus_musculus,NP_001348503.1,LUC7L3,3.54e-118,425.0,2.06e-118,425.0
31675,Astyanax_mexicanus,XP_007259064.3,LUM,Mus_musculus,NP_032550.2,LUM,5.06e-93,341.0,3.11e-93,341.0
19127,Astyanax_mexicanus,XP_007248352.1,LURAP1,Mus_musculus,NP_080823.1,LURAP1,3.48e-36,152.0,1.73e-36,152.0
31649,Astyanax_mexicanus,XP_007258989.3,LUZP1,Mus_musculus,XP_030109448.1,LUZP1,6.67e-52,206.0,4.16e-52,206.0
128093,Astyanax_mexicanus,XP_049339213.1,LUZP2,Mus_musculus,NP_848820.4,LUZP2,4.1499999999999996e-61,235.0,2.5799999999999998e-61,235.0
116176,Astyanax_mexicanus,XP_049334625.1,LXN,Mus_musculus,NP_058033.2,LXN,6.7899999999999994e-34,144.0,4.11e-34,144.0
8985,Astyanax_mexicanus,XP_007237400.3,LY75,Mus_musculus,NP_038853.2,LY75,0.0,1174.0,0.0,1174.0
9958,Astyanax_mexicanus,XP_007238697.2,LY86,Mus_musculus,NP_034875.1,LY86,5.09e-20,97.4,3.2e-20,97.4
92004,Astyanax_mexicanus,XP_049323732.1,LYAR,Mus_musculus,NP_001411355.1,LYAR,2.44e-65,249.0,1.77e-65,249.0
4235,Astyanax_mexicanus,XP_007232169.1,LYN,Mus_musculus,NP_001104566.1,LYN,6.5699999999999996e-229,793.0,4.06e-229,793.0
133725,Astyanax_mexicanus,XP_049341015.1,LYPD6,Mus_musculus,NP_001406609.1,LYPD6,1.02e-64,246.0,6.24e-65,246.0
133471,Astyanax_mexicanus,XP_049340941.1,LYPD6B,Mus_musculus,NP_001366310.1,LYPD6B,1.12e-49,196.0,7.07e-50,196.0
3460,Astyanax_mexicanus,XP_007231140.1,LYPLA1,Mus_musculus,NP_032892.1,LYPLA1,7.719999999999999e-106,383.0,4.82e-106,383.0
15472,Astyanax_mexicanus,XP_007245780.3,LYPLA2,Mus_musculus,NP_001405973.1,LYPLA2,9.78e-107,386.0,6.05e-107,386.0
23427,Astyanax_mexicanus,XP_007251863.3,LYPLAL1,Mus_musculus,NP_666218.2,LYPLAL1,1.9699999999999998e-81,302.0,1.21e-81,302.0
38924,Astyanax_mexicanus,XP_022517886.1,LYRM1,Mus_musculus,NP_001272888.1,LYRM1,2.9799999999999997e-30,131.0,1.8499999999999998e-30,131.0
27402,Astyanax_mexicanus,XP_007255269.1,LYRM2,Mus_musculus,NP_780573.1,LYRM2,8.809999999999999e-24,109.0,5.5999999999999996e-24,109.0
37417,Astyanax_mexicanus,XP_015462216.1,LYRM5A,Mus_musculus,NP_001157100.1,ETFRF1,3.32e-29,127.0,2.0900000000000002e-29,127.0
9551,Astyanax_mexicanus,XP_007238139.1,LYRM5B,Mus_musculus,NP_001157100.1,ETFRF1,1.05e-27,122.0,6.68e-28,122.0
27528,Astyanax_mexicanus,XP_007255395.3,LYRM7,Mus_musculus,NP_083603.4,LYRM7,3.42e-25,114.0,2.07e-25,114.0
8827,Astyanax_mexicanus,XP_007237236.1,LYRM9,Mus_musculus,NP_001070149.1,LYRM9,7.800000000000001e-27,119.0,4.84e-27,119.0
21080,Astyanax_mexicanus,XP_007249837.2,LYSMD1,Mus_musculus,NP_694761.1,LYSMD1,1.1999999999999999e-39,163.0,7.98e-40,163.0
65997,Astyanax_mexicanus,XP_022535577.1,LYSMD2,Mus_musculus,NP_081585.2,LYSMD2,5.6e-40,164.0,3.79e-40,164.0
25771,Astyanax_mexicanus,XP_007253930.2,LYSMD3,Mus_musculus,NP_084533.1,LYSMD3,1.82e-64,246.0,1.11e-64,246.0
37712,Astyanax_mexicanus,XP_015462648.3,LYSMD4,Mus_musculus,NP_001177980.1,LYSMD4,7.910000000000001e-43,174.0,5.05e-43,174.0
9917,Astyanax_mexicanus,XP_007238597.3,LYST,Mus_musculus,NP_034878.2,LYST,0.0,4401.0,0.0,4401.0
49718,Astyanax_mexicanus,XP_022525784.2,LYVE1A,Mus_musculus,NP_444477.2,LYVE1,2.05e-17,89.7,1.31e-17,89.7
20335,Astyanax_mexicanus,XP_007249298.3,LYVE1B,Mus_musculus,NP_444477.2,LYVE1,2.27e-17,89.7,1.31e-17,89.7
19923,Astyanax_mexicanus,XP_007249032.1,LYZ,Mus_musculus,NP_001078862.1,SPACA5,2.2e-31,135.0,1.52e-31,135.0
16839,Astyanax_mexicanus,XP_007246883.1,LZIC,Mus_musculus,NP_001343251.1,LZIC,5.4499999999999995e-68,257.0,3.3899999999999996e-68,257.0
31664,Astyanax_mexicanus,XP_007259038.2,LZTFL1,Mus_musculus,NP_201579.1,LZTFL1,6.14e-110,397.0,3.8200000000000005e-110,397.0
44960,Astyanax_mexicanus,XP_022523020.2,LZTR1,Mus_musculus,NP_080084.2,LZTR1,0.0,1326.0,0.0,1326.0
17304,Astyanax_mexicanus,XP_007247283.3,LZTS1,Mus_musculus,NP_001357900.1,LZTS1,2.9799999999999997e-69,263.0,1.67e-69,263.0
9187,Astyanax_mexicanus,XP_007237806.3,LZTS2A,Mus_musculus,NP_001123997.1,LZTS2,4.53e-80,299.0,2.7200000000000003e-80,299.0
26023,Astyanax_mexicanus,XP_007254138.3,LZTS3B,Mus_musculus,XP_030107015.1,LZTS3,2.0299999999999998e-45,184.0,1.15e-45,184.0
21094,Astyanax_mexicanus,XP_007249872.2,M6PR,Mus_musculus,NP_034879.2,M6PR,1.5399999999999998e-67,256.0,9.909999999999999e-68,256.0
31051,Astyanax_mexicanus,XP_007258589.2,MAB21L1,Mus_musculus,NP_034880.1,MAB21L1,2.77e-205,714.0,1.7199999999999999e-205,714.0
37376,Astyanax_mexicanus,XP_015462159.2,MAB21L2,Mus_musculus,NP_035969.2,MAB21L2,4.43e-204,710.0,2.75e-204,710.0
264,Astyanax_mexicanus,XP_007227953.3,MAB21L3,Mus_musculus,NP_758499.3,MAB21L3,3.11e-112,405.0,2.14e-112,405.0
9023,Astyanax_mexicanus,XP_007237473.2,MACC1,Mus_musculus,NP_001156608.1,MACC1,8.49e-231,800.0,5.27e-231,800.0
111918,Astyanax_mexicanus,XP_049331336.1,MACF1A,Mus_musculus,XP_036019488.1,MACF1,0.0,5294.0,0.0,5294.0
29694,Astyanax_mexicanus,XP_007257333.3,MACF1B,Mus_musculus,NP_001388223.1,MACF1,0.0,1353.0,0.0,1353.0
42338,Astyanax_mexicanus,XP_022521279.2,MACIR,Mus_musculus,NP_001342000.1,MACIR,1.1500000000000001e-73,276.0,7.039999999999999e-74,276.0
20679,Astyanax_mexicanus,XP_007249477.3,MACO1A,Mus_musculus,NP_079658.2,MACO1,4.8000000000000005e-273,940.0,2.9500000000000003e-273,940.0
9932,Astyanax_mexicanus,XP_007238635.2,MACO1B,Mus_musculus,NP_079658.2,MACO1,8.57e-263,906.0,5.0699999999999994e-263,906.0
75492,Astyanax_mexicanus,XP_022540989.2,MACROD2,Mus_musculus,NP_001393324.1,MACROD2,1.07e-82,307.0,4.65e-83,307.0
47035,Astyanax_mexicanus,XP_022524348.2,MAD1L1,Mus_musculus,NP_001345954.1,MAD1L1,5.42e-149,528.0,3.37e-149,528.0
127674,Astyanax_mexicanus,XP_049339018.1,MAD2L1,Mus_musculus,NP_001342553.1,MAD2L1,2.1100000000000002e-79,295.0,1.33e-79,295.0
43562,Astyanax_mexicanus,XP_022521837.2,MAD2L2,Mus_musculus,NP_001292349.1,MAD2L2,4.6399999999999994e-104,377.0,2.8299999999999996e-104,377.0
41745,Astyanax_mexicanus,XP_022520915.2,MADD,Mus_musculus,XP_030106067.1,MADD,0.0,2300.0,0.0,2300.0
5006,Astyanax_mexicanus,XP_007233092.1,MAEA,Mus_musculus,NP_067475.2,MAEA,4.5600000000000003e-213,740.0,2.83e-213,740.0
71664,Astyanax_mexicanus,XP_022538402.1,MAF1A,Mus_musculus,NP_001158079.1,MAF1,4.64e-94,344.0,2.9699999999999996e-94,344.0
40006,Astyanax_mexicanus,XP_022519055.1,MAF1B,Mus_musculus,NP_001158079.1,MAF1,2.8e-98,358.0,1.81e-98,358.0
19008,Astyanax_mexicanus,XP_007248238.1,MAFAA,Mus_musculus,NP_919331.1,MAFA,1.0099999999999999e-89,330.0,6.77e-90,330.0
13450,Astyanax_mexicanus,XP_007244331.2,MAFB,Mus_musculus,NP_001020748.2,MAF,8.11e-95,347.0,5.3299999999999994e-95,347.0
10445,Astyanax_mexicanus,XP_007239571.1,MAFBA,Mus_musculus,NP_034788.1,MAFB,4.61e-70,265.0,2.25e-70,265.0
51723,Astyanax_mexicanus,XP_022527129.1,MAFGA,Mus_musculus,NP_034886.1,MAFG,2.3600000000000003e-37,155.0,1.46e-37,155.0
72797,Astyanax_mexicanus,XP_022539093.2,MAFK,Mus_musculus,NP_034887.1,MAFK,1.75e-45,182.0,1.05e-45,182.0
75255,Astyanax_mexicanus,XP_022540826.1,MAG,Mus_musculus,NP_001333013.1,MAG,1.1e-130,467.0,6.79e-131,467.0
8746,Astyanax_mexicanus,XP_007237076.3,MAGI1A,Mus_musculus,XP_036021760.1,MAGI1,0.0,1595.0,0.0,1595.0
28779,Astyanax_mexicanus,XP_007256493.3,MAGI1B,Mus_musculus,XP_036021760.1,MAGI1,0.0,1625.0,0.0,1625.0
107759,Astyanax_mexicanus,XP_049329802.1,MAGI2A,Mus_musculus,XP_006535806.1,MAGI2,0.0,1396.0,0.0,1396.0
73758,Astyanax_mexicanus,XP_022539872.2,MAGI2B,Mus_musculus,NP_001164217.1,MAGI2,0.0,1419.0,0.0,1419.0
61943,Astyanax_mexicanus,XP_022532852.2,MAGI3A,Mus_musculus,NP_001152826.1,MAGI3,0.0,1323.0,0.0,1323.0
76426,Astyanax_mexicanus,XP_022542643.2,MAGL,Mus_musculus,XP_011237893.1,MGA,1.38e-162,575.0,9.620000000000001e-163,575.0
136378,Astyanax_mexicanus,XP_049341821.1,MAGOH,Mus_musculus,NP_001269666.1,MAGOH,2.46e-78,291.0,1.51e-78,291.0
852,Astyanax_mexicanus,XP_007228489.2,MAGT1,Mus_musculus,NP_001177338.2,MAGT1,3.79e-154,544.0,2.4000000000000002e-154,544.0
78907,Astyanax_mexicanus,XP_049319628.1,MAK,Mus_musculus,NP_001139275.1,MAK,5.709999999999999e-190,664.0,3.48e-190,664.0
1662,Astyanax_mexicanus,XP_007229402.2,MAK16,Mus_musculus,NP_080729.1,MAK16,5.34e-103,374.0,3.17e-103,374.0
57077,Astyanax_mexicanus,XP_022529818.1,MAL2,Mus_musculus,NP_849251.1,MAL2,9.19e-45,180.0,4.71e-45,180.0
127145,Astyanax_mexicanus,XP_049338853.1,MALRD1,Mus_musculus,NP_001297384.1,MALRD1,0.0,1439.0,0.0,1439.0
29205,Astyanax_mexicanus,XP_007256965.3,MALSU1,Mus_musculus,XP_036008279.1,MALSU1,9.269999999999999e-48,190.0,5.94e-48,190.0
97691,Astyanax_mexicanus,XP_049326301.1,MALT1,Mus_musculus,NP_001351948.1,MALT1,1.28e-232,806.0,8.049999999999999e-233,806.0
12895,Astyanax_mexicanus,XP_007244014.2,MAMDC2A,Mus_musculus,NP_777282.1,MAMDC2,2.73e-230,798.0,1.7e-230,798.0
60836,Astyanax_mexicanus,XP_022532230.2,MAMDC4,Mus_musculus,NP_001074668.2,MAMDC4,4.8699999999999995e-168,592.0,3.14e-168,592.0
73007,Astyanax_mexicanus,XP_022539312.2,MAML1,Mus_musculus,NP_780543.2,MAML1,1.27e-91,338.0,7.52e-92,338.0
123661,Astyanax_mexicanus,XP_049337102.1,MAML3,Mus_musculus,XP_006501708.1,MAML3,1.7200000000000002e-179,630.0,1.0500000000000001e-179,630.0
38859,Astyanax_mexicanus,XP_022517725.2,MAN1A1,Mus_musculus,NP_032574.1,MAN1A,3.06e-262,904.0,2e-262,904.0
134859,Astyanax_mexicanus,XP_049341361.1,MAN1A2,Mus_musculus,NP_034893.1,MAN1A2,0.0,1064.0,0.0,1064.0
60706,Astyanax_mexicanus,XP_022532219.2,MAN1B1A,Mus_musculus,NP_001025154.1,MAN1B1,6.8e-228,790.0,4.1699999999999994e-228,790.0
2753,Astyanax_mexicanus,XP_007230543.3,MAN1B1B,Mus_musculus,NP_001025154.1,MAN1B1,1.01e-229,796.0,6.52e-230,796.0
3672,Astyanax_mexicanus,XP_007231473.3,MAN2A1,Mus_musculus,NP_032575.2,MAN2A1,0.0,1393.0,0.0,1393.0
473,Astyanax_mexicanus,XP_007228194.2,MAN2A2,Mus_musculus,NP_766491.2,MAN2A2,0.0,1621.0,0.0,1621.0
2386,Astyanax_mexicanus,XP_007230057.3,MAN2B1,Mus_musculus,NP_034894.2,MAN2B1,0.0,1059.0,0.0,1059.0
18661,Astyanax_mexicanus,XP_007248076.2,MAN2B2,Mus_musculus,NP_032576.2,MAN2B2,0.0,1161.0,0.0,1161.0
715,Astyanax_mexicanus,XP_007228312.3,MAN2C1,Mus_musculus,NP_082912.1,MAN2C1,0.0,1357.0,0.0,1357.0
7620,Astyanax_mexicanus,XP_007235874.3,MANBA,Mus_musculus,NP_081564.3,MANBA,1.68e-295,1015.0,1.03e-295,1015.0
59178,Astyanax_mexicanus,XP_022531299.1,MANBAL,Mus_musculus,NP_081244.2,MANBAL,1.2e-20,98.6,7.3e-21,98.6
78393,Astyanax_mexicanus,XP_049319289.1,MANEA,Mus_musculus,NP_766453.2,MANEA,6.2e-155,547.0,4.14e-155,547.0
10033,Astyanax_mexicanus,XP_007238740.3,MANEAL,Mus_musculus,NP_001007574.1,MANEAL,1.2300000000000002e-185,649.0,7.99e-186,649.0
70654,Astyanax_mexicanus,XP_022537930.1,MANF,Mus_musculus,NP_083379.2,MANF,1.58e-72,272.0,9.740000000000001e-73,272.0
204,Astyanax_mexicanus,XP_007227886.2,MAO,Mus_musculus,NP_766366.2,MAOB,8.73e-224,776.0,5.4e-224,776.0
41742,Astyanax_mexicanus,XP_022520892.2,MAP1AA,Mus_musculus,NP_115769.1,MAP1A,1.48e-274,947.0,1.05e-274,947.0
32610,Astyanax_mexicanus,XP_007259681.3,MAP1B,Mus_musculus,NP_032660.2,MAP1B,0.0,1416.0,0.0,1416.0
